,T1-0,T1-1,T1-2,T1-3,T2-0,T2-1,T2-2,T2-3,T3-0,T3-1,T3-2,T3-3,V1-0,V1-1,V1-2,V1-3,V2-0,V2-1,V2-2,V2-3,V3-0,V3-1,V3-2,V3-3,V4-0,V4-1,V4-2,V4-3,V5-0,V5-1,V5-2,V5-3,V6-0,V6-1,V6-2,V6-3,V7-0,V7-1,V7-2,V7-3,V8-0,V8-1,V8-2,V8-3,lifePercent,lifetime,p1-0,p1-1,p1-2,p1-3,p2-0,p2-1,p2-2,p2-3,p3-0,p3-1,p3-2,p3-3,p4-0,p4-1,p4-2,p4-3,p5-0,p5-1,p5-2,p5-3,p6-0,p6-1,p6-2,p6-3,p7-0,p7-1,p7-2,p7-3
0,-0.9362246479559553,-0.2656490224185555,0.05579079813858982,-0.7913105439622042,-2.09111329526149,-0.7217964824883971,-1.4874101134170985,-2.2352869885381708,1.7419783465762926,0.005442054586843881,0.8739914352892697,2.146276578585386,1.2703526353638237,0.926097371794314,1.5483724862476302,2.151939835484634,0.016516516516516866,0.021021021021021102,0.03003003003003002,0.05105105105105112,0.000127212587422003,0.0001384985799172919,0.00012563517482517525,0.00022228687426494522,0.11829503369746819,0.1725415925969101,0.2353477764993983,0.31027853287561274,0.061293446117081075,0.10674169482481168,0.1552799601696057,0.19428631583502817,0.001318587198013982,0.0033925122877497774,0.007020857308300583,0.01113079264462549,-2.4456528476597862e-05,-0.0001910675373781347,-0.0006369409313583477,-0.001236658375016227,2.185433701093316,2.450108203740866,2.5291581376297088,2.5055839058595715,0.8333333333333334,300.0,-0.0004380999721426277,-0.0005083802349222251,-0.0005615721973701233,-0.0006184513694579647,1.0844377519811552,1.0887169025575105,1.0928489901563603,1.0982421681768588,-0.0068045448039079845,-0.00909082809400889,-0.011182709755387954,-0.013411428066246013,1.1101167544139356,1.1274442304246037,1.1450949414860003,1.1656213984147008,141.01260946887413,530.1273757185619,1035.6992265693343,1319.3646936940363,0.9999968925758119,0.9999990409429789,0.9999994577521738,0.9999995312213777,-139.9281692337997,-529.038657266219,-1034.6063760797647,-1318.2664495271667
1,-1.1015333168441614,-0.40620862532670093,-0.9977254953924244,-1.1096158138526995,-1.9584112812540369,-1.1591620849330795,-2.073783137296097,-2.3714525750654474,0.1998858595423414,0.5242142127719234,0.4717620573105208,0.96949341027846,0.7401077261524263,0.9085308575282269,1.3569502319615596,1.6084898794325202,0.0045045045045046805,0.01951951951951969,0.021021021021021102,0.037537537537537524,-0.00016110494318727686,9.075798382962458e-05,9.690194896950233e-05,-7.876529756103165e-06,0.08171290400869347,0.14673627874362583,0.20790910566290977,0.261340603440817,0.0463089220032454,0.0895767982185774,0.12978974770868218,0.16588221412553514,0.0007793527261491907,0.002533178865004915,0.005136485547730916,0.008235846205121066,-1.145904391306912e-05,-0.00010194580491671264,-0.000340776988444435,-0.000757722333628197,2.039636322470797,2.2988177205444784,2.407541518924102,2.4672074459226665,0.746268656716418,335.0,-0.00028846077043114617,-0.00037561629785972257,-0.0004407615686887754,-0.0005006297836354673,1.0766269029684763,1.0819266221325696,1.086978805143351,1.0926457342053049,-0.004457869966271399,-0.006679426957024541,-0.008729049934990248,-0.010805542254610521,1.0933566377851063,1.1101944689189904,1.127485581963818,1.1466057401913854,140.8382124414297,355.7502361068261,768.4827386417144,1014.0648583947707,0.9999979515692495,0.9999989440670052,0.9999994264166356,0.999999506283362,-139.76158451019296,-354.6683082875358,-767.3957586511148,-1012.9722110338377
2,-0.31482332400784,-0.8514342564359443,0.08876379622738588,-0.9655638198411924,-0.7788633458945711,-1.6087808419541716,-0.7873485347970401,-1.842233506410011,0.12790940728599054,0.2688342564639008,0.8647482116500917,0.5130344850903938,0.19575506166239265,0.49420971975023953,1.6045425051807634,2.1887459289371627,0.0045045045045046805,0.013513513513513598,0.010510510510510773,0.012012012012012185,-0.00013690842570998618,-0.00011345440835612019,5.870916057847418e-05,2.1938121040088047e-05,0.03569734175797934,0.06424378546497789,0.09819111908496395,0.11418055464394439,0.017096075593220506,0.03280704685298316,0.055880426785661144,0.06870803579622259,0.00013644802533656613,0.0004193686684502374,0.0011011967377528575,0.0014928130677849586,-1.3478769108716167e-07,-3.2628819392393257e-06,-1.917358707740246e-05,-4.6856525253360676e-05,1.8042204714969654,1.8412218710423052,2.030801410765446,2.2942574275582883,0.5827505827505828,429.0,-1.6534940786187182e-05,-4.3427427047229904e-05,-6.773105342367074e-05,-9.366702074581806e-05,1.0762264389529677,1.077873410852632,1.079759328468932,1.0822222438210367,-0.000247431377175174,-0.0007540626411200621,-0.0013142707125666556,-0.001980336797029807,1.0771212083103987,1.080973115895981,1.0857014248177876,1.0918441864402118,1055.8938858412964,40.0579819748777,294.0145507607074,187.18484819518872,0.9999999843403234,0.9999989158104323,0.9999997696290377,0.9999994995718441,-1054.8176594019217,-38.98010845420456,-292.9347913697135,-186.10262570470047
3,-0.1074803882296016,-0.11286411042101582,-0.46930311988375123,-0.45016608981752965,-0.4923016031234475,-0.7053855019693884,-1.28666155422669,-1.226184878875081,0.4130205684187729,0.5512374803292097,0.5836326448928411,0.5796110663356302,0.0783901561332474,0.5936346415651563,0.018209789580742708,0.6852023200920279,0.02402402402402437,0.021021021021021102,0.018018018018018278,0.009009009009008917,9.936582923276288e-05,0.00017132969908121903,0.00024833227846528423,0.0001669064457312855,0.050611240339414776,0.0796620400658894,0.11080220513859496,0.13182725941546292,0.02608359496593072,0.045818347453085835,0.0652820029280964,0.07943349464418273,0.00028463578237200354,0.0007444185669065145,0.001414539810340196,0.001988287438321367,-1.0969690083787093e-06,-1.011591332952776e-05,-3.4942578737897956e-05,-7.095374405168648e-05,1.7685284701471802,1.9701603634763656,2.1563595036669656,2.295501385863182,0.5827505827505828,429.0,1.430683343350836e-06,-1.761214916969436e-05,-3.669374212482439e-05,-6.0364756830466604e-05,1.0796088134081323,1.0807750393452245,1.0822629889631339,1.0845105341029366,2.9906562660058714e-05,-0.0002970637369276649,-0.0007007385237541209,-0.0012592849018513042,1.079464037260999,1.0819510748550496,1.0853646377751864,1.0905171338112434,406.68796718221466,236.5770775292356,366.89729276729366,128.85342643952495,1.000000003517891,0.9999999255540852,0.9999998999881097,0.9999995315047312,-405.60835836871144,-235.49630249006594,-365.8150297666214,-127.76891578161208
4,-1.3175213031552766,-0.3370228843843721,-1.0873864567715983,-1.0659747526119074,-2.0726482456354347,-0.9712656162667699,-2.054684693059052,-2.211712593469649,0.2090469579449703,0.2463012975598673,0.5362656801162871,0.4886395424510006,0.5981209422733951,0.5445210918377485,1.2710646379774762,1.086536817193787,0.006006006006006093,0.013513513513513598,0.018018018018017834,0.01951951951951969,-3.275077094701349e-05,0.00011869234535963783,1.2426943810657157e-05,0.0001304156147659059,0.04128917556033135,0.08169815262459701,0.1203998036220495,0.14529590744839294,0.01783757438372896,0.04256783250476005,0.062431167751633196,0.08151511721606292,0.00015808994425224704,0.0007526149510862468,0.001553845247027165,0.0023681751895163364,5.752748269277033e-09,-4.597991635503101e-06,-1.7162902401848673e-05,-5.76112576956375e-05,1.7426204771171505,1.81934839924684,1.954215413544032,2.0869185850245544,0.5707762557077626,438.0,-4.870433198205183e-05,-7.953681918135921e-05,-0.00010709289042414857,-0.0001375910007828719,1.081191129121418,1.0830728149472089,1.0852153774675872,1.088108548962972,-0.0007438691008695953,-0.0014003265642908635,-0.0020986826040698884,-0.0029324249702334087,1.0839460028699617,1.0889284241164408,1.0948256678593653,1.1025110615908766,143.70494592804144,70.43691754628358,223.5439001886753,267.3365674785364,0.9999996610742192,0.9999988707057802,0.9999995209073929,0.9999994852938335,-142.62375477294148,-69.3538444857945,-222.4586845949615,-266.2484585212019
5,-0.19120749775329068,-0.2228879437537641,-0.3711973139216088,-0.4217971563639435,-0.7922489430177464,-0.8229847526084768,-1.115034969945448,-1.1551140278316225,0.18516596537025976,0.5586638717624695,0.7483576555899027,0.562215255756314,0.1355612592186679,0.5449297431977218,0.6371281127217268,1.0530331027713764,0.0,0.012012012012012185,0.01501501501501501,0.022522522522522515,8.11550709647855e-06,0.0001442303441451401,9.035002538723821e-05,0.00017326283314027062,0.04860604989390682,0.09555533915345302,0.1364769920793273,0.16735771339189376,0.026401148591367295,0.05275651598137489,0.077231722504737,0.09884374755901071,0.0002534832260516977,0.0010063354978893167,0.0020210315036909275,0.0031321604882956025,-1.8190119488190667e-06,-1.3477535173839448e-05,-5.180989420784247e-05,-0.0001260841832817727,1.9747381309423893,2.005934397794303,2.1460824203856133,2.273009147953096,0.5630630630630631,444.0,-0.00014049438852836607,-0.0001732610207596564,-0.00019998790626383993,-0.00023554719288545594,1.07960045197026,1.0815905842631308,1.083660059551762,1.0871017920271566,-0.0021749397054377476,-0.003088714005788388,-0.003968069902466154,-0.005068549388906067,1.0877782958009639,1.0947009424137573,1.1021165860802058,1.1123127488195996,686.3284238002153,159.5980402501735,288.2305846721804,524.1732525195131,0.9999997952931161,0.9999989142905068,0.9999993061006546,0.9999995506049946,-685.2488232982481,-158.5164490840521,-287.14692395156175,-523.0861500574734
6,-0.0756350198982902,-0.21776111437764312,-0.5048065064565312,-0.4983485348824095,-0.5395261421466699,-0.9625380620261836,-1.2136625789470656,-1.4232528989104267,0.3409862055914843,0.7459131667828593,0.13986315890310408,0.6426465913050841,0.7109765313599912,0.9106763624548133,0.678827026400258,1.9956025469138243,0.034534534534534256,0.049549549549549265,0.05105105105105112,0.03603603603603611,-0.00017054069477746977,-0.00017050417449104724,-7.828777544589409e-05,-9.196489131174369e-05,0.045599838353943545,0.08030444288225702,0.10511125031983404,0.12771996058123747,0.022997648113194474,0.04275771249385076,0.0601854960386702,0.07506825555745791,0.00022782729659943696,0.0007006295468831445,0.0012379266425637566,0.0018500093144227672,-6.648212214353877e-07,-6.510701865899301e-06,-2.5983491636763423e-05,-5.573738459786685e-05,1.7626947835106093,1.8777028375242109,2.111844057238951,2.2158367827716745,0.5470459518599562,457.0,-4.344854394711106e-06,-2.295882065248212e-05,-4.0110877759316444e-05,-1.8401182151572826e-05,1.077092314418799,1.0782268304626872,1.0795635300730173,1.0772231304190596,-5.938961284193777e-05,-0.0003940619045597483,-0.0007726292242980718,-0.000452161524772234,1.077282825191793,1.0798230358243588,1.0830231602370906,1.0798365286478622,1495.9549915213993,102.00229057142663,117.86775493649039,-52.737104935055065,0.9999999970955987,0.9999997749159238,0.9999996596851246,1.0000003488570555,-1494.877899206898,-100.92406372976423,-116.78819135982702,53.814327938261556
7,-0.0805509078867881,-0.33554600189570144,-0.5573007993836582,-0.5499961403437045,-0.551191082979841,-1.0015119515180544,-1.5323123924105104,-1.7218843825244932,0.2161469506666478,0.19502177754027628,0.664070662324896,1.1477917945227638,0.3004878991387736,0.8358240797300258,1.0747945570824218,1.4020594630409544,0.007507507507507505,0.012012012012012185,0.01501501501501501,0.02402402402402437,-2.3782300973844124e-05,8.111116587923095e-05,9.84047516534188e-05,-1.4555460531433896e-05,0.05073496723348625,0.09040990763611201,0.1279035387218409,0.16652311597212743,0.028658461491828973,0.052602633075443814,0.076234838067754,0.10101639932015757,0.0002873277709912061,0.0009204065130846038,0.0018720363962248078,0.003212658168260374,-2.7188816433505636e-06,-1.8324435735620555e-05,-5.896626390502761e-05,-0.0001451391436901607,2.024048479197682,2.1524379982084136,2.2463029577975324,2.3213071171859814,0.5458515283842795,458.0,-0.0001858228312523269,-0.00022193655994543358,-0.00024787544117174214,-0.00025279506210121436,1.0790201406810103,1.081212952498486,1.083219875577845,1.083551791579,-0.0028794468812391046,-0.003962611794323567,-0.004930711855561551,-0.005524502129882265,1.089858599509442,1.0980635933249279,1.1062259137246573,1.111580468980508,66.79345773210302,264.6345352519676,268.5976426185644,130.4054696076339,0.9999972174641698,0.9999991612864371,0.9999990770564201,0.9999980609702298,-65.71443666885125,-263.553321715144,-267.5144216243032,-129.3219141118052
8,-0.3625872799169856,-0.31621296644524055,-0.09157802024551574,-0.42026061238443696,-0.7638586481484708,-0.8521805758527066,-0.5897797057527896,-1.049043345930997,0.230629718736715,0.3916186121847609,0.3487948939955636,0.40260124727050695,0.45474569011158206,0.4469297258953384,0.6683870451456233,0.8061851659857888,0.0045045045045046805,0.009009009009009361,0.01501501501501501,0.013513513513513598,-1.924354976647752e-05,-8.350837187552938e-05,-1.8775587112818386e-06,-3.5282908635964706e-05,0.045369406214006425,0.0715325839786436,0.0994142799762906,0.12159341332235307,0.022864453722571655,0.04028516764006901,0.0584901587849467,0.07295598318066678,0.00023835550276773076,0.0006026589490646146,0.0011470828795941688,0.0017065943065425152,-5.349575653548783e-07,-6.613000897759292e-06,-2.5532615375791982e-05,-5.521306480662877e-05,1.68059353068006,1.9089594000105101,2.132325867650211,2.2664560140703283,0.5446623093681917,459.0,-4.0111434951306535e-07,-2.246782141468134e-05,-3.9144977017386736e-05,-5.9096965231769855e-05,1.0865665154416926,1.0879187082297919,1.0892091405237068,1.0911106224781952,3.0244178993443782e-06,-0.0003812153039662335,-0.0007529625871234389,-0.001239648599181136,1.0865166671165014,1.089439833086513,1.0925744010400498,1.0970691079382597,478.842124831821,67.70515155528523,301.89302749717996,126.52270467628068,0.9999999991623265,0.99999966814428,0.9999998703332856,0.9999995328916917,-477.7555583169616,-66.61723283382197,-300.80381833854125,-125.43159392506797
9,-1.7482124944017485,-0.710335269071813,-0.2818519835058215,-0.9189729486583023,-2.857102618668975,-1.1903948037511114,-1.5102507280977022,-1.2679417489105091,0.4261184058866725,-0.2838503239692436,0.591510178330303,-0.07653107420243899,0.625331856134304,0.48544584091454634,0.5798610444792018,0.8571143106206192,0.007507507507507505,0.01051051051051033,0.01051051051051033,0.022522522522522515,-0.00019845761396485116,-0.00017148260523638925,9.684486266801169e-06,-4.410454375606751e-05,0.04600910924288415,0.0823255734726106,0.10768607633158378,0.1315904251625769,0.023616275652396553,0.044153519886282085,0.05993223124519653,0.07605475072554506,0.00025766171463539975,0.0007822171478979267,0.001299283364938925,0.0020232581449364344,-5.300767420265814e-07,-6.461721700674399e-06,-2.2982937238624903e-05,-5.024521683109191e-05,1.7274173754623063,1.8300549118840312,2.010597911738292,2.069154714674693,0.5422993492407809,461.0,-0.0001973819112512806,-0.00020575995301660315,-0.00020699672005334638,-0.00020979796184547754,1.052415261236227,1.0529088876745698,1.0529984403148542,1.05326675747264,-0.003069181153286248,-0.0037003624263835713,-0.004157220592849296,-0.004598772295366188,1.0640120944205183,1.0687775702931637,1.0726237822158273,1.0766875496053114,101.5230949093908,167.75871866691153,240.07141143588433,433.38878224815886,0.9999980555533796,0.999998773343926,0.9999991376857089,0.9999995158806047,-100.47067894316115,-166.70580893456275,-239.01841204734367,-432.3355147185755
